sale_id,sale_date,product_id,customer_id,quantity,unit_price,revenue,discount,allocated_transport,due_date
V005051,2025-03-18,P015,C028,11,973,10703,77,234,2025-04-17
V005052,2025-03-18,P012,C024,10,1269,12690,1810,457,2025-04-10
V005053,2025-03-18,P010,C036,26,429,11154,546,1127,2025-04-03
V005054,2025-03-18,P014,C037,18,1099,19782,18,1063,2025-03-27
V005055,2025-03-18,P015,C047,23,954,21942,598,540,2025-04-17
V005056,2025-03-18,P018,C046,31,2738,84878,5022,1294,2025-04-01
V005057,2025-03-18,P001,C033,10,14669,146690,8310,513,2025-03-29
V005058,2025-03-18,P014,C006,10,954,9540,1460,285,2025-03-30
V005059,2025-03-18,P008,C019,104,601,62504,5096,4942,2025-04-02
V005060,2025-03-18,P005,C051,52,914,47528,0,1919,2025-04-06
V005061,2025-03-18,P016,C038,8,1301,10408,392,293,2025-04-11
V005062,2025-03-18,P012,C008,29,1360,39440,2610,821,2025-04-05
V005063,2025-03-18,P019,C039,10,2756,27560,2440,442,2025-04-11
V005064,2025-03-19,P005,C059,26,855,22230,1170,956,2025-04-12
V005065,2025-03-19,P003,C064,27,2250,60750,4050,1345,2025-04-07
V005066,2025-03-19,P010,C078,34,394,13396,1904,1661,2025-03-27
V005067,2025-03-19,P004,C023,22,10509,231198,0,1253,2025-04-13
V005068,2025-03-19,P010,C019,21,436,9156,294,1431,2025-04-03
V005069,2025-03-19,P009,C004,9,1857,16713,387,613,2025-04-17
V005070,2025-03-19,P005,C061,18,885,15930,270,726,2025-04-18
V005071,2025-03-19,P001,C036,49,15298,749602,9898,1957,2025-04-04
V005072,2025-03-19,P012,C013,8,1394,11152,448,399,2025-04-07
V005073,2025-03-19,P004,C003,77,9610,739970,68530,3215,2025-04-01
V005074,2025-03-19,P002,C062,36,12286,442296,32904,1185,2025-04-11
V005075,2025-03-19,P006,C068,9,5743,51687,4113,465,2025-04-15
V005076,2025-03-20,P006,C027,29,5909,171361,8439,2066,2025-04-04
V005077,2025-03-20,P008,C059,4,618,2472,128,123,2025-04-13
V005078,2025-03-20,P007,C078,16,748,11968,832,1051,2025-03-28
V005079,2025-03-20,P012,C016,14,1446,20244,56,484,2025-04-19
V005080,2025-03-20,P017,C050,77,2403,185031,3619,1071,2025-03-28
V005081,2025-03-20,P011,C028,55,483,26565,935,2573,2025-04-19
V005082,2025-03-20,P006,C001,27,6162,166374,1026,1357,2025-04-03
V005083,2025-03-20,P001,C073,56,13887,777672,90328,2789,2025-04-16
V005084,2025-03-20,P008,C014,18,617,11106,594,992,2025-04-07
V005085,2025-03-20,P006,C059,47,5868,275796,15604,1465,2025-04-13
V005086,2025-03-20,P014,C070,19,1074,20406,494,815,2025-03-30
V005087,2025-03-20,P019,C036,18,3036,54648,0,802,2025-04-05
V005088,2025-03-21,P014,C005,14,1082,15148,252,347,2025-04-15
V005089,2025-03-21,P020,C067,12,13949,167388,6612,506,2025-04-19
V005090,2025-03-21,P006,C026,24,5937,142488,6312,1089,2025-03-30
V005091,2025-03-21,P020,C037,59,15129,892611,0,2785,2025-03-30
V005092,2025-03-21,P009,C016,8,1753,14024,1176,328,2025-04-20
V005093,2025-03-21,P012,C067,36,1359,48924,3276,2074,2025-04-19
V005094,2025-03-21,P001,C076,11,14829,163119,7381,532,2025-04-03
V005095,2025-03-21,P020,C057,14,13576,190064,12936,703,2025-03-29
V005096,2025-03-21,P013,C017,20,3121,62420,1580,869,2025-04-17
V005097,2025-03-21,P004,C037,33,9748,321684,24816,2453,2025-03-30
V005098,2025-03-21,P008,C071,11,652,7172,0,391,2025-04-08
V005099,2025-03-21,P009,C052,10,1753,17530,1470,566,2025-04-03
V005100,2025-03-21,P010,C078,3,382,1146,204,162,2025-03-29
V005101,2025-03-21,P018,C054,31,2883,89373,527,964,2025-04-14
V005102,2025-03-21,P012,C069,17,1464,24888,0,920,2025-03-30
V005103,2025-03-21,P002,C051,22,11694,257268,33132,1269,2025-04-09
V005104,2025-03-21,P017,C058,35,2244,78540,7210,1753,2025-04-11
V005105,2025-03-21,P011,C028,22,493,10846,154,946,2025-04-20
V005106,2025-03-21,P007,C015,21,752,15792,1008,641,2025-04-18
V005107,2025-03-21,P005,C034,22,799,17578,2222,1070,2025-04-13
V005108,2025-03-21,P016,C076,14,1324,18536,364,326,2025-04-03
V005109,2025-03-21,P012,C051,34,1323,44982,4318,1791,2025-04-09
V005110,2025-03-22,P005,C007,44,912,40128,0,1816,2025-04-08
V005111,2025-03-22,P016,C027,12,1403,16836,0,263,2025-04-06
V005112,2025-03-22,P003,C020,25,2218,55450,4550,621,2025-04-20
V005113,2025-03-22,P012,C076,13,1384,17992,858,490,2025-04-04
V005114,2025-03-22,P013,C049,44,2939,129316,11484,2017,2025-04-11
V005115,2025-03-22,P014,C078,5,1068,5340,160,208,2025-03-30
V005116,2025-03-22,P013,C044,28,2958,82824,6776,1225,2025-04-05
V005117,2025-03-22,P018,C035,35,2890,101150,350,1569,2025-04-01
V005118,2025-03-22,P015,C004,89,934,83126,4094,4112,2025-04-20
V005119,2025-03-22,P009,C049,12,1832,21984,816,831,2025-04-11
V005120,2025-03-22,P002,C007,77,13455,1036035,0,4354,2025-04-08
V005121,2025-03-23,P010,C037,10,453,4530,0,546,2025-04-01
V005122,2025-03-23,P013,C031,24,2870,68880,7920,1308,2025-04-15
V005123,2025-03-23,P012,C062,75,1432,107400,1350,2093,2025-04-15
V005124,2025-03-23,P009,C048,45,1850,83250,2250,2238,2025-04-14
V005125,2025-03-23,P018,C064,17,2692,45764,3536,778,2025-04-11
V005126,2025-03-23,P008,C009,8,604,4832,368,291,2025-04-16
V005127,2025-03-23,P006,C054,15,5874,88110,4890,642,2025-04-16
V005128,2025-03-23,P006,C018,15,6222,93330,0,425,2025-03-31
V005129,2025-03-23,P017,C021,9,2443,21987,63,423,2025-04-19
V005130,2025-03-24,P007,C018,6,715,4290,510,349,2025-04-01
V005131,2025-03-24,P016,C010,9,1289,11601,549,580,2025-04-09
V005132,2025-03-24,P015,C049,19,903,17157,1463,1005,2025-04-13
V005133,2025-03-24,P008,C074,52,602,31304,2496,2999,2025-04-21
V005134,2025-03-24,P016,C058,37,1260,46620,3330,2026,2025-04-14
V005135,2025-03-24,P014,C050,20,1067,21340,660,887,2025-04-01
V005136,2025-03-24,P012,C017,11,1371,15081,869,597,2025-04-20
V005137,2025-03-25,P003,C063,19,2234,42446,3154,662,2025-04-06
V005138,2025-03-25,P017,C018,29,2444,70876,174,1295,2025-04-02
V005139,2025-03-25,P010,C036,20,439,8780,220,807,2025-04-10
V005140,2025-03-25,P018,C060,35,2615,91525,9975,1454,2025-04-07
V005141,2025-03-25,P009,C005,11,1866,20526,374,473,2025-04-19
V005142,2025-03-25,P002,C032,17,13253,225301,0,932,2025-04-21
V005143,2025-03-25,P019,C031,46,2830,130180,7820,1583,2025-04-17
V005144,2025-03-25,P009,C065,25,1762,44050,3450,1128,2025-04-20
V005145,2025-03-25,P010,C046,12,425,5100,300,636,2025-04-08
V005146,2025-03-26,P020,C059,49,13764,674436,36064,1515,2025-04-19
V005147,2025-03-26,P011,C010,40,453,18120,1880,1792,2025-04-11
V005148,2025-03-26,P003,C031,12,2274,27288,1512,459,2025-04-18
V005149,2025-03-26,P018,C074,5,2644,13220,1280,204,2025-04-23
V005150,2025-03-26,P003,C060,12,2406,28872,0,415,2025-04-08
V005151,2025-03-26,P020,C079,21,13331,279951,24549,1101,2025-04-02
V005152,2025-03-26,P016,C054,31,1323,41013,837,2026,2025-04-19
V005153,2025-03-26,P018,C037,10,2753,27530,1470,496,2025-04-04
V005154,2025-03-26,P019,C059,12,2860,34320,1680,345,2025-04-19
V005155,2025-03-26,P002,C012,26,12813,333138,10062,747,2025-04-11
V005156,2025-03-26,P005,C002,22,900,19800,0,1320,2025-04-19
V005157,2025-03-26,P012,C010,29,1456,42224,0,971,2025-04-11
V005158,2025-03-26,P013,C022,36,3084,111024,4176,1726,2025-04-19
V005159,2025-03-26,P013,C044,21,3110,65310,1890,615,2025-04-09
V005160,2025-03-26,P012,C005,24,1387,33288,1512,799,2025-04-20
V005161,2025-03-26,P011,C031,29,478,13862,638,1556,2025-04-18
V005162,2025-03-26,P016,C041,5,1300,6500,250,111,2025-04-24
V005163,2025-03-27,P009,C021,24,1843,44232,1368,1051,2025-04-23
V005164,2025-03-27,P009,C048,36,1825,65700,2700,1896,2025-04-18
V005165,2025-03-27,P002,C075,88,12286,1081168,80432,3217,2025-04-06
V005166,2025-03-27,P005,C034,16,824,13184,1216,641,2025-04-19
V005167,2025-03-27,P020,C002,22,13586,298892,20108,922,2025-04-20
V005168,2025-03-27,P011,C031,51,468,23868,1632,1740,2025-04-19
V005169,2025-03-28,P011,C033,22,491,10802,198,1168,2025-04-08
V005170,2025-03-28,P008,C044,15,643,9645,105,801,2025-04-11
V005171,2025-03-28,P004,C024,51,10132,516732,18768,3090,2025-04-20
V005172,2025-03-28,P008,C075,5,624,3120,130,194,2025-04-07
V005173,2025-03-28,P009,C023,22,1840,40480,1320,1066,2025-04-22
V005174,2025-03-28,P002,C013,15,13056,195840,2160,472,2025-04-16
V005175,2025-03-28,P019,C007,20,2957,59140,860,663,2025-04-14
V005176,2025-03-28,P020,C043,24,14131,339144,8856,779,2025-04-06
V005177,2025-03-28,P007,C073,30,793,23790,210,1322,2025-04-24
V005178,2025-03-28,P008,C073,33,576,19008,2442,1696,2025-04-24
V005179,2025-03-28,P010,C024,18,414,7452,648,804,2025-04-20
V005180,2025-03-28,P013,C042,26,3030,78780,4420,591,2025-04-18
V005181,2025-03-28,P007,C051,16,766,12256,544,865,2025-04-16
V005182,2025-03-28,P006,C073,42,6050,254100,6300,2047,2025-04-24
V005183,2025-03-28,P001,C008,22,16027,352594,0,670,2025-04-15
V005184,2025-03-29,P017,C031,16,2463,39408,0,798,2025-04-21
V005185,2025-03-29,P015,C070,16,1010,16160,0,868,2025-04-08
V005186,2025-03-29,P007,C070,33,804,26532,0,1532,2025-04-08
V005187,2025-03-29,P002,C055,12,11682,140184,18216,706,2025-04-05
V005188,2025-03-29,P015,C043,16,909,14544,1136,834,2025-04-07
V005189,2025-03-29,P018,C040,15,2724,40860,2640,735,2025-04-11
V005190,2025-03-29,P006,C037,41,6037,247517,6683,1038,2025-04-07
V005191,2025-03-29,P014,C068,6,1084,6504,96,294,2025-04-25
V005192,2025-03-30,P007,C043,12,789,9468,132,911,2025-04-08
V005193,2025-03-30,P003,C066,11,2356,25916,484,365,2025-04-24
V005194,2025-03-30,P019,C050,10,2795,27950,2050,571,2025-04-07
V005195,2025-03-30,P011,C053,46,504,23184,0,1694,2025-04-14
V005196,2025-03-30,P015,C041,9,920,8280,540,458,2025-04-28
V005197,2025-03-30,P009,C018,8,1878,15024,176,544,2025-04-07
V005198,2025-03-30,P011,C012,35,458,16030,1470,1645,2025-04-15
V005199,2025-03-30,P012,C026,22,1342,29524,2376,1016,2025-04-08
V005200,2025-03-31,P003,C037,11,2316,25476,924,577,2025-04-09
V005201,2025-03-31,P016,C006,25,1268,31700,2050,1141,2025-04-12
V005202,2025-03-31,P018,C019,7,2827,19789,511,429,2025-04-15
V005203,2025-03-31,P005,C040,89,850,75650,4450,3607,2025-04-13
V005204,2025-03-31,P012,C005,49,1382,67718,3332,2158,2025-04-25
V005205,2025-03-31,P014,C076,36,1100,39600,0,1802,2025-04-13
V005206,2025-03-31,P018,C028,39,2785,108615,4485,1280,2025-04-30
V005207,2025-03-31,P020,C004,23,12817,294791,38709,1493,2025-04-29
V005208,2025-03-31,P013,C078,14,2777,38878,5922,737,2025-04-08
V005209,2025-03-31,P001,C073,28,14623,409444,24556,1367,2025-04-27
V005210,2025-03-31,P012,C003,24,1428,34272,528,1539,2025-04-13
V005211,2025-03-31,P014,C022,34,1022,34748,2652,1898,2025-04-24
V005212,2025-04-01,P007,C019,11,779,8569,231,578,2025-04-16
V005213,2025-04-01,P010,C053,27,456,12312,0,1088,2025-04-16
V005214,2025-04-01,P009,C060,31,1823,56513,2387,2158,2025-04-14
V005215,2025-04-01,P014,C054,21,1131,23751,0,1316,2025-04-25
V005216,2025-04-01,P020,C050,17,14356,244052,2448,1091,2025-04-09
V005217,2025-04-01,P013,C067,63,2934,184842,16758,1496,2025-04-30
V005218,2025-04-01,P012,C011,24,1379,33096,1704,791,2025-04-26
V005219,2025-04-01,P003,C030,30,2433,72990,0,559,2025-04-08
V005220,2025-04-02,P008,C013,26,645,16770,130,1454,2025-04-21
V005221,2025-04-02,P007,C035,21,781,16401,399,603,2025-04-12
V005222,2025-04-02,P007,C064,56,730,40880,3920,1743,2025-04-21
V005223,2025-04-02,P003,C021,12,2227,26724,2076,539,2025-04-29
V005224,2025-04-02,P001,C001,28,15123,423444,10556,1373,2025-04-16
V005225,2025-04-02,P003,C025,4,2224,8896,704,125,2025-04-13
V005226,2025-04-02,P003,C038,49,2326,113974,3626,2525,2025-04-26
V005227,2025-04-02,P002,C024,12,12456,149472,8928,456,2025-04-25
V005228,2025-04-02,P002,C015,13,13528,175864,0,620,2025-04-30
V005229,2025-04-02,P008,C013,33,609,20097,1353,1184,2025-04-21
V005230,2025-04-02,P019,C002,8,3048,24384,0,358,2025-04-26
V005231,2025-04-03,P013,C044,36,3047,109692,5508,1977,2025-04-17
V005232,2025-04-03,P008,C033,24,660,15840,0,1497,2025-04-14
V005233,2025-04-03,P011,C037,33,474,15642,858,1353,2025-04-12
V005234,2025-04-03,P002,C071,22,13408,294976,0,1524,2025-04-21
V005235,2025-04-03,P002,C033,45,11798,530910,63090,1893,2025-04-14
V005236,2025-04-03,P018,C026,10,2745,27450,1550,392,2025-04-12
V005237,2025-04-03,P007,C022,6,794,4764,36,276,2025-04-27
V005238,2025-04-03,P020,C028,7,13665,95655,5845,302,2025-05-03
V005239,2025-04-03,P012,C024,34,1279,43486,5814,1987,2025-04-26
V005240,2025-04-03,P002,C021,20,12631,252620,11380,757,2025-04-30
V005241,2025-04-03,P007,C022,56,812,45472,0,2706,2025-04-27
V005242,2025-04-03,P003,C052,22,2382,52404,396,254,2025-04-16
V005243,2025-04-03,P015,C069,21,924,19404,1176,854,2025-04-12
V005244,2025-04-03,P004,C043,13,10071,130923,5577,680,2025-04-12
V005245,2025-04-03,P015,C030,34,982,33388,0,1665,2025-04-10
V005246,2025-04-03,P003,C062,14,2496,34944,0,689,2025-04-26
V005247,2025-04-03,P001,C047,33,13983,461439,50061,1391,2025-05-03
V005248,2025-04-03,P002,C044,10,12442,124420,7580,583,2025-04-17
V005249,2025-04-04,P011,C021,25,474,11850,650,1132,2025-05-01
V005250,2025-04-04,P016,C065,14,1222,17108,1792,643,2025-04-30
V005251,2025-04-04,P018,C030,16,2827,45232,1168,567,2025-04-11
V005252,2025-04-04,P017,C030,11,2448,26928,22,503,2025-04-11
V005253,2025-04-04,P006,C057,8,6106,48848,752,352,2025-04-12
V005254,2025-04-04,P005,C071,55,864,47520,1980,2572,2025-04-22
V005255,2025-04-04,P004,C012,31,10109,313379,12121,1478,2025-04-20
V005256,2025-04-04,P007,C050,24,762,18288,912,1025,2025-04-12
V005257,2025-04-04,P001,C023,16,15598,249568,0,833,2025-04-29
V005258,2025-04-04,P009,C061,78,1732,135096,13104,3848,2025-05-04
V005259,2025-04-04,P009,C070,9,1761,15849,1251,448,2025-04-14
V005260,2025-04-04,P017,C072,20,2325,46500,2500,780,2025-04-16
V005261,2025-04-04,P009,C008,19,1913,36347,0,906,2025-04-22
V005262,2025-04-04,P018,C011,69,2757,190233,9867,2754,2025-04-29
V005263,2025-04-04,P002,C016,17,12799,217583,6817,567,2025-05-04
V005264,2025-04-04,P015,C054,69,927,63963,3657,3661,2025-04-28
V005265,2025-04-04,P013,C004,20,3184,63680,320,786,2025-05-03
V005266,2025-04-04,P015,C006,14,942,13188,532,645,2025-04-16
V005267,2025-04-04,P012,C030,15,1420,21300,450,845,2025-04-11
V005268,2025-04-04,P005,C042,36,874,31464,936,1931,2025-04-25
V005269,2025-04-05,P018,C061,38,2724,103512,6688,1706,2025-05-05
V005270,2025-04-05,P015,C022,69,958,66102,1518,4189,2025-04-29
V005271,2025-04-05,P011,C061,76,499,37924,76,5099,2025-05-05
V005272,2025-04-05,P001,C079,13,14707,191191,10309,496,2025-04-12
V005273,2025-04-05,P020,C068,16,13545,216720,15280,688,2025-05-02
V005274,2025-04-05,P015,C032,26,935,24310,1170,863,2025-05-02
V005275,2025-04-05,P012,C017,42,1334,56028,4872,1681,2025-05-02
V005276,2025-04-05,P015,C052,22,964,21208,352,967,2025-04-18
V005277,2025-04-05,P008,C040,27,642,17334,216,1423,2025-04-18
V005278,2025-04-05,P008,C035,33,620,20460,990,1288,2025-04-15
V005279,2025-04-05,P012,C051,31,1375,42625,2325,1079,2025-04-24
V005280,2025-04-06,P007,C052,25,773,19325,675,1405,2025-04-19
V005281,2025-04-06,P002,C037,16,12739,203824,7376,629,2025-04-15
V005282,2025-04-06,P010,C027,16,436,6976,224,782,2025-04-21
V005283,2025-04-06,P015,C044,12,929,11148,612,720,2025-04-20
V005284,2025-04-06,P016,C037,32,1269,40608,2592,2160,2025-04-15
V005285,2025-04-06,P010,C049,17,426,7242,408,855,2025-04-26
V005286,2025-04-06,P004,C016,58,10088,585104,23896,1613,2025-05-06
V005287,2025-04-06,P006,C033,30,5586,167580,18420,967,2025-04-17
V005288,2025-04-07,P006,C033,21,6053,127113,3087,1481,2025-04-18
V005289,2025-04-07,P020,C068,46,13375,615250,51750,1272,2025-05-04
V005290,2025-04-07,P012,C031,18,1313,23634,2466,1191,2025-04-30
V005291,2025-04-07,P003,C068,15,2341,35115,885,600,2025-05-04
V005292,2025-04-07,P008,C007,16,634,10144,256,644,2025-04-24
V005293,2025-04-07,P011,C026,23,468,10764,736,1167,2025-04-16
V005294,2025-04-07,P008,C062,26,675,17550,0,1070,2025-04-30
V005295,2025-04-07,P010,C027,160,430,68800,3200,6969,2025-04-22
V005296,2025-04-07,P014,C076,15,1003,15045,1455,925,2025-04-20
V005297,2025-04-07,P014,C032,64,1100,70400,0,4091,2025-05-04
V005298,2025-04-07,P003,C067,74,2297,169978,7622,3098,2025-05-06
V005299,2025-04-07,P011,C002,13,479,6227,273,650,2025-05-01
V005300,2025-04-07,P019,C002,18,2921,52578,1422,805,2025-05-01
V005301,2025-04-07,P002,C001,29,13551,392979,0,1283,2025-04-21
V005302,2025-04-07,P008,C018,14,581,8134,966,512,2025-04-15
V005303,2025-04-07,P009,C079,25,1893,47325,175,1201,2025-04-14
V005304,2025-04-07,P013,C049,48,3074,147552,6048,1528,2025-04-27
V005305,2025-04-07,P009,C021,36,1753,63108,5292,2008,2025-05-04
V005306,2025-04-08,P016,C022,6,1337,8022,78,171,2025-05-02
V005307,2025-04-08,P020,C035,22,13407,294954,24046,1042,2025-04-18
V005308,2025-04-08,P016,C078,23,1268,29164,1886,1078,2025-04-16
V005309,2025-04-08,P016,C074,19,1240,23560,2090,511,2025-05-06
V005310,2025-04-08,P007,C050,22,754,16588,1012,1332,2025-04-16
V005311,2025-04-08,P002,C048,30,12602,378060,17940,908,2025-04-30
V005312,2025-04-08,P011,C001,124,481,59644,2356,6080,2025-04-22
V005313,2025-04-08,P008,C044,60,636,38160,840,2761,2025-04-22
V005314,2025-04-08,P012,C071,34,1442,49028,272,1433,2025-04-26
V005315,2025-04-08,P001,C080,20,13655,273100,36900,431,2025-04-20
V005316,2025-04-08,P013,C003,46,3129,143934,3266,2237,2025-04-21
V005317,2025-04-09,P003,C065,16,2263,36208,2192,560,2025-05-05
V005318,2025-04-09,P010,C014,30,440,13200,300,1562,2025-04-27
V005319,2025-04-09,P019,C038,11,2912,32032,968,313,2025-05-03
V005320,2025-04-09,P011,C052,19,488,9272,228,545,2025-04-22
V005321,2025-04-09,P016,C059,8,1288,10304,496,262,2025-05-03
V005322,2025-04-10,P011,C059,55,494,27170,330,1822,2025-05-04
V005323,2025-04-10,P012,C020,18,1500,27000,0,632,2025-05-09
V005324,2025-04-10,P018,C038,15,2802,42030,1470,627,2025-05-04
V005325,2025-04-10,P016,C042,61,1277,77897,4453,2405,2025-05-01
V005326,2025-04-10,P009,C073,92,1706,156952,17848,5127,2025-05-07
V005327,2025-04-10,P007,C080,20,773,15460,540,480,2025-04-22
V005328,2025-04-10,P019,C079,12,2867,34404,1596,693,2025-04-17
V005329,2025-04-10,P002,C072,17,12506,212602,11798,729,2025-04-22
V005330,2025-04-10,P005,C037,9,837,7533,567,610,2025-04-19
V005331,2025-04-10,P008,C070,12,640,7680,120,868,2025-04-20
V005332,2025-04-10,P016,C049,33,1261,41613,2937,1213,2025-04-30
V005333,2025-04-10,P010,C017,63,437,27531,819,2871,2025-05-07
V005334,2025-04-10,P012,C019,8,1335,10680,920,361,2025-04-25
V005335,2025-04-10,P015,C019,25,1031,25775,0,540,2025-04-25
V005336,2025-04-10,P007,C028,29,821,23809,0,1824,2025-05-10
V005337,2025-04-11,P016,C011,12,1370,16440,0,518,2025-05-06
V005338,2025-04-11,P008,C008,23,619,14237,713,1367,2025-04-29
V005339,2025-04-11,P010,C032,14,412,5768,532,736,2025-05-08
V005340,2025-04-11,P001,C078,22,14413,317086,23914,1036,2025-04-19
V005341,2025-04-11,P003,C005,84,2084,175056,26544,4031,2025-05-06
V005342,2025-04-11,P014,C064,16,1006,16096,1504,1119,2025-04-30
V005343,2025-04-12,P010,C046,18,440,7920,180,713,2025-04-26
V005344,2025-04-12,P017,C015,45,2334,105030,5220,1683,2025-05-10
V005345,2025-04-12,P004,C014,32,9901,316832,19168,1643,2025-04-30
V005346,2025-04-12,P002,C069,40,12791,511640,16360,2140,2025-04-21
V005347,2025-04-12,P003,C027,13,2501,32513,0,764,2025-04-27
V005348,2025-04-12,P017,C041,10,2307,23070,1430,465,2025-05-11
V005349,2025-04-12,P009,C003,16,1768,28288,2112,809,2025-04-25
V005350,2025-04-12,P010,C014,35,439,15365,385,1136,2025-04-30
V005351,2025-04-13,P004,C054,76,10115,768740,29260,6151,2025-05-07
V005352,2025-04-13,P005,C059,90,844,75960,5040,3661,2025-05-07
V005353,2025-04-13,P006,C075,15,5841,87615,5385,857,2025-04-23
V005354,2025-04-13,P006,C045,5,6191,30955,45,206,2025-04-22
V005355,2025-04-14,P015,C060,33,902,29766,2574,1344,2025-04-27
V005356,2025-04-14,P017,C072,26,2278,59228,4472,658,2025-04-26
V005357,2025-04-14,P019,C039,42,3012,126504,0,2266,2025-05-08
V005358,2025-04-14,P011,C080,34,452,15368,1632,1218,2025-04-26
V005359,2025-04-14,P013,C038,33,3077,101541,4059,1447,2025-05-08
V005360,2025-04-14,P009,C010,17,1788,30396,1904,973,2025-04-30
V005361,2025-04-14,P001,C009,23,14088,324024,32476,1067,2025-05-08
V005362,2025-04-14,P002,C016,44,12546,552024,28776,2027,2025-05-14
V005363,2025-04-14,P020,C030,21,13639,286419,18081,765,2025-04-21
V005364,2025-04-14,P002,C017,33,12764,421212,14388,1425,2025-05-11
V005365,2025-04-15,P008,C035,34,619,21046,1054,1359,2025-04-25
V005366,2025-04-15,P004,C029,22,10267,225874,5126,576,2025-05-12
V005367,2025-04-15,P013,C035,18,3116,56088,1512,989,2025-04-25
V005368,2025-04-15,P006,C065,48,5985,287280,10320,2444,2025-05-11
V005369,2025-04-15,P018,C052,21,2762,58002,2898,1038,2025-04-28
V005370,2025-04-15,P012,C007,11,1334,14674,1276,474,2025-05-02
V005371,2025-04-15,P012,C046,32,1350,43200,3200,2090,2025-04-29
V005372,2025-04-15,P014,C011,47,1134,53298,0,2009,2025-05-10
V005373,2025-04-15,P002,C073,16,12412,198592,12608,585,2025-05-12
V005374,2025-04-15,P012,C041,11,1404,15444,506,457,2025-05-14
V005375,2025-04-15,P007,C076,14,761,10654,546,678,2025-04-28
V005376,2025-04-15,P005,C048,19,854,16226,874,803,2025-05-07
V005377,2025-04-15,P005,C055,53,862,45686,2014,1836,2025-04-22
